unit	purchasable_effect	is_exclusive
#unit_purchasable_effect_sets_tables;0;db/unit_purchasable_effect_sets_tables/!!!Nurgle_Chargers
mutated_beasts	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_contact_magic_attacks_ammo_type_magic	False
mutated_beasts	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_contact_arcane_fire_attacks_ammo_type_arcane_fire	False
mutated_beasts	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_contact_magic_attacks_entropic_ammo_type_magic	False
mutated_beasts	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
mutated_beasts	nanu_dynamic_ror_ability_all_aura_of_healing	False
mutated_beasts	nanu_dynamic_ror_ability_all_aura_of_hexing	False
mutated_beasts	nanu_dynamic_ror_ability_all_barrier_boost	False
mutated_beasts	nanu_dynamic_ror_ability_all_chain_lightning	False
mutated_beasts	nanu_dynamic_ror_ability_all_ensorcelled_weapons_contact_magic_attacks_ammo_type_magic	False
mutated_beasts	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_contact_arcane_fire_attacks_ammo_type_arcane_fire	False
mutated_beasts	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_contact_magic_attacks_entropic_ammo_type_magic	False
mutated_beasts	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
mutated_beasts	nanu_dynamic_ror_ability_all_field_medic_encourage	False
mutated_beasts	nanu_dynamic_ror_ability_all_hunter_snare	False
mutated_beasts	nanu_dynamic_ror_ability_all_hunter_trap	False
mutated_beasts	nanu_dynamic_ror_ability_all_magma_storm	False
mutated_beasts	nanu_dynamic_ror_ability_all_searing_doom	False
mutated_beasts	nanu_dynamic_ror_ability_all_unstable_winds	False
mutated_beasts	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
mutated_beasts	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
mutated_beasts	nanu_dynamic_ror_ability_chaos_daemon_daemonic_onslaught	False
mutated_beasts	nanu_dynamic_ror_ability_chaos_daemon_daemonic_strength	False
mutated_beasts	nanu_dynamic_ror_ability_chaos_melee_aether_sword	False
mutated_beasts	nanu_dynamic_ror_ability_chaos_melee_hellblade_contact_flaming_attacks	False
mutated_beasts	nanu_dynamic_ror_ability_chaos_melee_paragon_of_ruin_immPsy	False
mutated_beasts	nanu_dynamic_ror_ability_chaos_melee_soulscent	False
