unit	purchasable_effect	is_exclusive
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_all_flaming_attacks_ammo_type_flaming	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_berserk_contact_burning_flaming_attacks	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_berserk_unstoppable_rampage_contact_burning_flaming_attacks	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_blood_frenzy_contact_burning_flaming_attacks	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_chaos_armour_attribute_glorious_charge_immune_to_contact	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_chilling_aura_contact_frostbite_magic_attacks_ammo_type_frozen	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_crowfeast	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_freezing_aura	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_frenzy_immPsy_contact_burning_flaming_attacks	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_rage_contact_burning_flaming_attacks	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_rowdy_contact_burning_flaming_attacks	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_wake_of_fire_contact_burning_flaming_attacks	False
nrg_plaguebearer_chosen	nanu_dynamic_ror_special_wood_elf_enemy_melee_ability_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_arcane_blast	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_arcane_blast_magic_attacks_ammo_type_magic	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_magic_attacks_ammo_type_magic	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_magic_attacks_ammo_type_magic	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_aura_of_healing	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_aura_of_hexing	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_barrier_boost	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_chain_lightining_urannons_thunderbolt	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_chain_lightning	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_magic_attacks_ammo_type_magic	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_field_medic_encourage	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_frostfire_tempest	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_frozen_tomb	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_frozen_tomb_aoe	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_hunter_snare	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_hunter_trap	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_magma_storm	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_searing_doom	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_unstable_winds	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_aura_of_blood	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_aura_of_dispelling	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_aura_of_protection	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_aura_of_purity	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_aura_of_rust	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_aura_of_shielding	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_aura_of_warding	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_bathed_in_blood	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_bathed_in_blood_bonus_vs_infantry	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_beacon_of_hope	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_berserk	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_berserk_bloodthirsty_rampage	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_berserk_terrifying_rampage	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_berserk_unstoppable_rampage	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_blazing_aura_contact_burning_flaming_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_blazing_aura_contact_searing_flaming_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_blazing_aura_flaming_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_blinding_radiance	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_blood_frenzy	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_bloodgreed	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_bloodthirst	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_chaos_armour	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_charge_breaker	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_chilling_aura	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_clairvoyance	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_clairvoyance_attribute_piercing_gaze	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_colossal_strike_bonus_vs_large	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_courage_in_death	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_crowfeast	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_crush_the_weak	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_deadly_onslaught	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_dread_aversion	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_dread_legion_causes_terror	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_ever_burning_light_contact_blinding	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_flame_incarnate_contact_burning_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_flame_incarnate_contact_scorching_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_flame_incarnate_contact_searing_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_flame_incarnate_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_flesh_stitch	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_freezing_aura	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_frenzied_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_frenzy_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_gorefeast	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_gravity_shift	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_grim_resolve_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_guardian	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_heroic_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_heroic_killing_blow	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_hold_the_line	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_holy_aura	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_horrible_regeneration	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_immaculate_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_miasma_of_dispair	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_monstrous_strength_bonus_vs_infantry	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_murderous_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_overwhelming_odor	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_primal_instincts	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_rage	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_regeneration	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_relentless_assault	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_resplendent_armour	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_rowdy	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_run_them_down	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_soothing_warmth	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_soul_rend	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_spurting_bile_blood	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_stand_or_die	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_stand_your_ground	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_strength_from_flesh	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_terrifying_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_the_hunger	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_thornmail	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_thunderous_aura	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_thunderous_aura_greater	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_undaunted_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_undeath_resurgent	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_undying_tide	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_unstoppable_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_valiant_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_vengeful_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_vicious_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_violent_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_wake_of_fire	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_withering_heat	False
sla_daemonette_chosen	nanu_dynamic_ror_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_all_immPsy_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_all_immune_to_contact	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_all_perfect_vigour	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_all_piercing_gaze	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_all_stalk_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_all_strider_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_all_wayfarer	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_amphibious_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_brace	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_causes_fear	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_causes_terror	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_counter_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_devastating_flanker	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_encourage	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_flanker_strider	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_glorius_charge	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_attribute_melee_unbreakable	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_all_arcane_fire_attacks_ammo_type_arcane_fire	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_all_barrier	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_all_barrier_greater	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_all_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_all_magic_attacks_ammo_type_magic	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_elite_1	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_elite_2	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_elite_3	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_melee_1	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_melee_2	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_melee_3	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_melee_bonus_vs_large_1	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_melee_bonus_vs_large_2	False
sla_daemonette_chosen	nanu_dynamic_ror_basic_melee_bonus_vs_large_3	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_ability_melee_aether_sword	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_ability_melee_hellblade_contact_flaming_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_ability_melee_paragon_of_ruin_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_ability_melee_soulscent	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_ability_melee_whispers_in_the_dark_attribute_causes_terror	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_contact_maruader_horsemen_special_knightly_enemy_shieldbreaker_ammo_type_anti_large	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_contact_maruader_horsemen_throwing_axes_special_knightly_enemy_armour_destruction	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_daemon_ability_daemonic_onslaught	False
sla_daemonette_chosen	nanu_dynamic_ror_chaos_daemon_ability_daemonic_strength	False
sla_daemonette_chosen	nanu_dynamic_ror_chorf_ability_all_sadistic_snare	False
sla_daemonette_chosen	nanu_dynamic_ror_chorf_ability_all_sadistic_snare_bonus_vs_large_ammo_type_anti_large	False
sla_daemonette_chosen	nanu_dynamic_ror_chorf_ability_all_special_ash_storm_contact_searing_flaming_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_chorf_ability_melee_armour_of_gazrakh	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_field_medic_encourage	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_unstable_winds_barrier_boost	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_aura_of_rust	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_beacon_of_hope	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_crowfeast	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_frenzy_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_grim_resolve_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_holy_aura	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_horrible_regeneration	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_miasma_of_dispair_attribute_stalk	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_regeneration	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_resplendent_armour	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_or_die	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_your_ground	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_strength_from_flesh	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_undaunted_immPsy	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_valiant_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vengeful_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vicious_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_violent_war_cry	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_perfect_vigour_strider	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_wayfarer_strider_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_contaminated_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_corrosive_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_cursed_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_attacks	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_magic_attacks_ammo_type_magic	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_toxic_sludge_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_all_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_all_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_all_withering_heat_contact_suppressed_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_melee_crowfeast	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_melee_miasma_of_dispair_attribute_stalk_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_melee_run_them_down	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_ranged_expert_skirmisher	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_ranged_hawkish_precision	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_ranged_slippery_attribute_stalk_vanguard_snipe	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_greater_slippery_attribute_stalk_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_slippery_attribute_stalk_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_greater_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_attribute_all_perfect_vigour	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_attribute_melee_devastating_flanker	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_attribute_melee_flanker_vanguard	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_contact_all_deadly_poison_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_contact_all_poison_attacks_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_contact_all_potent_poison_attacks_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_contact_all_rampaging_poison_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_contact_all_scorching_flaming_attacks_ammo_type_flaming	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_desert_contact_all_virulent_poison_attacks_ammo_type_poison	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_frostbite_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_blizzard	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_frostbite_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_frostfire_tempest	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_frozen_tomb_aoe	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_hailstorm_contact_frostbite_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_heart_of_winter_contact_frostbite_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_all_ice_sheet_contact_frostbite_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_melee_chilling_aura	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_melee_relentless_assault	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_melee_relentless_assault_frostbite_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_melee_rowdy	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_melee_soothing_warmth	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_contact_frostbite_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_ranged_volley_ice_shard_greater_contact_frostbite_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_greater	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_greater_contact_deathfrost_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_ability_single_entity_glacial_blast_greater_contact_freezing_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_contact_all_freezing_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_contact_all_frostbite_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_contact_all_frostfire_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_death_explosion_all_frozen_blast	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_death_explosion_all_frozen_blast_contact_freezing_attacks_ammo_type_frozen	False
sla_daemonette_chosen	nanu_dynamic_ror_climate_frozen_death_explosion_all_frozen_blast_contact_frostbite_attacks_ammo_type_frozen	False
