unit	purchasable_effect	is_exclusive
#unit_purchasable_effect_sets_tables;0;db/unit_purchasable_effect_sets_tables/!!!Cathay_helblaster
bastion_cannon	nanu_dynamic_ror_ability_all_arcane_blast	False
bastion_cannon	nanu_dynamic_ror_ability_all_arcane_blast_magic_attacks_ammo_type_magic	False
bastion_cannon	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
bastion_cannon	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_magic_attacks_ammo_type_magic	False
bastion_cannon	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_piercing_magic_attacks_ammo_type_magic	False
bastion_cannon	nanu_dynamic_ror_ability_all_aura_of_ensorcelling_poison_contact_magic_attacks_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_ability_all_aura_of_healing	False
bastion_cannon	nanu_dynamic_ror_ability_all_aura_of_hexing	False
bastion_cannon	nanu_dynamic_ror_ability_all_barrier_boost	False
bastion_cannon	nanu_dynamic_ror_ability_all_chain_lightining_urannons_thunderbolt	False
bastion_cannon	nanu_dynamic_ror_ability_all_chain_lightning	False
bastion_cannon	nanu_dynamic_ror_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
bastion_cannon	nanu_dynamic_ror_ability_all_ensorcelled_weapons_magic_attacks_ammo_type_magic	False
bastion_cannon	nanu_dynamic_ror_ability_all_ensorcelled_weapons_piercing_magic_attacks_ammo_type_magic	False
bastion_cannon	nanu_dynamic_ror_ability_all_ensorcelled_weapons_poison_contact_magic_attacks_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_ability_all_field_medic_encourage	False
bastion_cannon	nanu_dynamic_ror_ability_all_freezing_aura_contact_freezing_attacks_ammo_type_frozen	False
bastion_cannon	nanu_dynamic_ror_ability_all_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	False
bastion_cannon	nanu_dynamic_ror_ability_all_frostfire_tempest	False
bastion_cannon	nanu_dynamic_ror_ability_all_frostfire_tempest_contact_frostfire_attacks_ammo_type_frozen	False
bastion_cannon	nanu_dynamic_ror_ability_all_frozen_tomb	False
bastion_cannon	nanu_dynamic_ror_ability_all_frozen_tomb_aoe	False
bastion_cannon	nanu_dynamic_ror_ability_all_hunter_snare	False
bastion_cannon	nanu_dynamic_ror_ability_all_hunter_trap	False
bastion_cannon	nanu_dynamic_ror_ability_all_magma_storm	False
bastion_cannon	nanu_dynamic_ror_ability_all_searing_doom	False
bastion_cannon	nanu_dynamic_ror_ability_all_unstable_winds	False
bastion_cannon	nanu_dynamic_ror_ability_all_urannons_thunderbolt	False
bastion_cannon	nanu_dynamic_ror_ability_all_wake_of_fire_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_ability_powder_entrench	False
bastion_cannon	nanu_dynamic_ror_ability_powder_firing_line	False
bastion_cannon	nanu_dynamic_ror_ability_powder_firing_line_aoe	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_expert_skirmisher	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_hawkish_precision	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_rapid_fire	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_rapid_fire_aoe	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_slippery_attribute_stalk_vanguard_snipe	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_smokebomb	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_arcane	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_arcane_greater	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_barbed	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_barbed_greater	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_fire_charge	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_fire_charge_greater	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_flaming	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_flaming_greater	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_ice_shard	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_ice_shard_greater	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_piercing	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_piercing_greater	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_poison	False
bastion_cannon	nanu_dynamic_ror_ability_ranged_volley_poison_greater	False
bastion_cannon	nanu_dynamic_ror_attribute_all_immPsy_vanguard	False
bastion_cannon	nanu_dynamic_ror_attribute_all_immune_to_contact	False
bastion_cannon	nanu_dynamic_ror_attribute_all_perfect_vigour	False
bastion_cannon	nanu_dynamic_ror_attribute_all_piercing_gaze	False
bastion_cannon	nanu_dynamic_ror_attribute_all_stalk_vanguard	False
bastion_cannon	nanu_dynamic_ror_attribute_all_strider_vanguard	False
bastion_cannon	nanu_dynamic_ror_attribute_all_wayfarer	False
bastion_cannon	nanu_dynamic_ror_attribute_ranged_piercing_gaze_ammo_type_seeking	False
bastion_cannon	nanu_dynamic_ror_attribute_ranged_stalk_snipe	False
bastion_cannon	nanu_dynamic_ror_attribute_ranged_unspottable_snipe_vanguard	False
bastion_cannon	nanu_dynamic_ror_basic_all_arcane_fire_attacks_ammo_type_arcane_fire	False
bastion_cannon	nanu_dynamic_ror_basic_all_barrier	False
bastion_cannon	nanu_dynamic_ror_basic_all_barrier_greater	False
bastion_cannon	nanu_dynamic_ror_basic_all_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_basic_all_magic_attacks_ammo_type_magic	False
bastion_cannon	nanu_dynamic_ror_basic_artillery_1	False
bastion_cannon	nanu_dynamic_ror_basic_artillery_2	False
bastion_cannon	nanu_dynamic_ror_basic_artillery_3	False
bastion_cannon	nanu_dynamic_ror_basic_elite_1	False
bastion_cannon	nanu_dynamic_ror_basic_elite_2	False
bastion_cannon	nanu_dynamic_ror_basic_elite_3	False
bastion_cannon	nanu_dynamic_ror_basic_ranged_1	False
bastion_cannon	nanu_dynamic_ror_basic_ranged_2	False
bastion_cannon	nanu_dynamic_ror_basic_ranged_3	False
bastion_cannon	nanu_dynamic_ror_cathay_ability_all_martial_mastery	False
bastion_cannon	nanu_dynamic_ror_cathay_ability_all_special_heroic_victory_stone_and_steel_attribute_immPsy_encourage	False
bastion_cannon	nanu_dynamic_ror_cathay_ability_all_special_heroic_victory_strength_of_the_great_bastion_attribute_immPsy_encourage	False
bastion_cannon	nanu_dynamic_ror_cathay_ability_all_stone_and_steel	False
bastion_cannon	nanu_dynamic_ror_cathay_ability_all_tactician	False
bastion_cannon	nanu_dynamic_ror_cathay_attribute_all_amphibious_vanguard_strider	False
bastion_cannon	nanu_dynamic_ror_chaos_contact_maruader_horsemen_special_knightly_enemy_shieldbreaker_ammo_type_anti_large	False
bastion_cannon	nanu_dynamic_ror_chaos_contact_maruader_horsemen_throwing_axes_special_knightly_enemy_armour_destruction	False
bastion_cannon	nanu_dynamic_ror_chorf_ability_all_sadistic_snare	False
bastion_cannon	nanu_dynamic_ror_chorf_ability_all_sadistic_snare_bonus_vs_large_ammo_type_anti_large	False
bastion_cannon	nanu_dynamic_ror_chorf_ability_all_special_ash_storm_contact_searing_flaming_attacks	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_field_medic_encourage	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_all_unstable_winds_barrier_boost	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_aura_of_rust	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_beacon_of_hope	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_crowfeast	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_frenzy_immPsy	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_grim_resolve_immPsy	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_holy_aura	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_horrible_regeneration	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_miasma_of_dispair_attribute_stalk	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_regeneration	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_resplendent_armour	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_or_die	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_stand_your_ground	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_strength_from_flesh	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_undaunted_immPsy	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_valiant_war_cry	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vengeful_war_cry	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_vicious_war_cry	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_ability_melee_violent_war_cry	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_perfect_vigour_strider	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_attribute_all_wayfarer_strider_vanguard	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_contaminated_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_corrosive_attacks	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_cursed_attacks	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_attacks	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_entropic_magic_attacks_ammo_type_magic	False
bastion_cannon	nanu_dynamic_ror_climate_chaotic_wasteland_contact_all_toxic_sludge_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_desert	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_all_aura_of_ensorcelling_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_all_ensorcelled_weapons_flaming_arcane_fire_attacks_ammo_type_arcane_fire	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_all_flaming_sword_of_rhuin_contact_scorching_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_all_wake_of_fire_contact_scorching_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_all_withering_heat_contact_suppressed_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_melee_crowfeast	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_melee_miasma_of_dispair_attribute_stalk_vanguard	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_melee_run_them_down	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_melee_withering_heat_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_ranged_expert_skirmisher	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_ranged_hawkish_precision	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_ranged_slippery_attribute_stalk_vanguard_snipe	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_greater_slippery_attribute_stalk_vanguard	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_ranged_volley_piercing_slippery_attribute_stalk_vanguard	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_desert_ability_ranged_volley_poison_greater_attribute_stalk_vanguard_contact_potent_poison_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_desert_attribute_all_perfect_vigour	False
bastion_cannon	nanu_dynamic_ror_climate_desert_attribute_melee_devastating_flanker	False
bastion_cannon	nanu_dynamic_ror_climate_desert_attribute_melee_flanker_vanguard	False
bastion_cannon	nanu_dynamic_ror_climate_desert_contact_all_deadly_poison_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_desert_contact_all_poison_attacks_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_desert_contact_all_potent_poison_attacks_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_desert_contact_all_rampaging_poison_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_climate_desert_contact_all_scorching_flaming_attacks_ammo_type_flaming	False
bastion_cannon	nanu_dynamic_ror_climate_desert_contact_all_virulent_poison_attacks_ammo_type_poison	False
bastion_cannon	nanu_dynamic_ror_climate_frozen	False
bastion_cannon	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind	False
bastion_cannon	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_deathfrost_ammo_type_frozen	False
bastion_cannon	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_freezing_ammo_type_frozen	False
bastion_cannon	nanu_dynamic_ror_climate_frozen_ability_all_biting_wind_contact_frostbite_ammo_type_frozen	False
bastion_cannon	nanu_dynamic_ror_climate_frozen_ability_all_blizzard	False
bastion_cannon	nanu_dynamic_ror_climate_frozen_ability_all_blizzard_contact_deathfrost_ammo_type_frozen	False
