key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
#projectiles_tables;53;db/projectiles_tables/!!!!!!!double_projectile_velocity_compat_!!!!!!Champions_of_undeath_merged_fun_tyme
vmp_teb_merc_ship_cannon	artillery	artillery_default	wh3_main_cth_tower_explosion_cannon_ball	none	1	low	250	15	88	700.0	25.0000	0.0000	88	352	true	false	0.3000	22.0000	250.0000	15.0000	0	0	wh3_main_cth_grand_cannon_ball		wh3_main_cth_grand_cannon_ball	0.3000	true		-1.0000	1	0.0000	350.0000			1.0000	false	true	true	45	very_high_low_entity	700	false	false	true	true	1	false	false	true	true	2.0000		false	0.0000	0.4000		placeholder
vmp_teb_rocket_demolition	artillery	artillery_explosive	vmp_teb_rocket_demolition	none	1	fixed	400	0	65	300.0	30.0000	0.0000	30	40	false	false	2.0000	30.0000	380.0000	10.0000	0	75	wh3_dlc23_deathshrieker_rocket_demolition		wh3_dlc23_chd_deathshrieker_rocket_demolition	1.3000	true	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	350.0000	homing_medium_artillery_slow		1.0000	true	true	true	55	low	700	false	true	false	true	1	false	false	true	true	2.0000		false	0.0000	0.4000		deathshrieker_demolition
vmp_teb_rocket_stage_1	artillery	artillery_canister	vmp_teb_rocket_stage_1	none	1	fixed	380	30	65	300.0	20.0000	0.0000	15	35	false	false	1.0000	30.0000	380.0000	10.0000	25	0	wh3_dlc23_deathshrieker_rocket_part_1		wh3_dlc23_chd_deathshrieker_rocket	0.2000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	200.0000			1.0000	true	false	true	55	high_magic	-1	false	false	false	true	1	false	false	true	true	1.0000		false	0.0000	0.4000		deathshrieker_cluster
vmp_teb_rocket_stage_2_shrapnel	artillery	artillery_explosive	vmp_teb_rocket_stage_2	none	1	fixed	85	30	65	8.0	20.0000	0.0000	5	4	false	false	0.1000	0.0000	175.0000	10.0000	25	0	wh3_dlc23_deathshrieker_rocket_part_2		wh3_dlc23_chd_deathshrieker_rocket_shrapnel	0.2000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	100.0000			1.0000	true	false	true	55	high_magic	700	false	true	false	true	1	false	false	false	false	1.0000		false	8.4000	0.4000		placeholder
ship_rider_gun_bullet	musket	small_arm_default	vmp_teb_explosive_charge_bullet	none	1	low	200	10	88	600.0	10.0000	0.0000	25	80	false	false	0.0500	12.0000	150.0000	3.0000	0	0	wh3_dlc23_chd_blunderbuss		wh2_bullet_multi_impact_large	1.5000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	6.0000			0.0000	false	true	true	45	medium	600	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
vmp_teb_captain_bullets	musket	artillery_default	vmp_teb_explosive_charge_bullet	none	1	low	180	0	88	700.0	70.0000	0.0000	60	180	false	false	0.0500	8.0000	150.0000	2.0000	0	0	vmp_teb_boolet		wh_bullet	1.0000	false		-1.0000	1	0.0000	25.0000			0.0000	false	true	true	45	medium	-1	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
vmp_teb_merc_bullets	musket	small_arm_default	vmp_teb_explosive_charge_bullet	none	1	low	180	0	88	700.0	20.0000	0.0000	10	15	false	false	0.0500	5.0000	150.0000	1.7000	0	0	vmp_teb_boolet		wh_bullet	1.0000	false		-1.0000	1	0.0000	5.0000	homing_strong_magical_fast		0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
vmp_teb_hero_abilities_cinderblast_shell	misc	artillery_explosive	wh2_dlc13_lord_abilities_fire_arrow	none	1	dual_low_fixed	250	0	88	180.0	100.0000	0.0000	40	55	false	false	1.0000	8.0000	200.0000	0.5000	0	25	wh2_dlc17_weapon_abilities_cinderblast_shell		wh2_dlc13_ability_arrow_of_aqshy	3.0000	false		5.0000	1	1.0000	25.0000	homing_medium_artillery_fast		10.0000	false	true	true	45	very_low_magic	-1	false	false	false	true	1	true	false	true	false	2.0000		false	0.4700	0.4000		placeholder
vmp_teb_rockets	misc	artillery_default	wh2_main_hero_abilities_doomrocket	shell_spin	1	fixed	200	0	65	300.0	100.0000	0.0000	52	56	false	false	1.0000	18.0000	180.0000	10.0000	0	0	wh2_main_hero_abilities_doomrocket		wh2_main_ability_doomrocket	1.0000	true		-1.0000	1	0.0000	350.0000			1.0000	true	true	true	30	medium_magic	-1	false	false	false	true	1	false	false	true	true	2.0000		false	0.5800	0.4000		placeholder
vmp_teb_javv	javelin	small_arm_default	vmp_teb_explosive_charge_bullet	none	1	dual_low_fixed	90	0	75	120.0	20.0000	0.0000	20	30	false	false	0.1000	6.0000	55.0000	2.3000	0	0	wh_chs_javelin		wh_javelin	-1.0000	false		-1.0000	1	0.0000	1.0000			0.0000	false	true	true	50	low	150	false	false	false	false	1	true	false	false	true	1.0000		false	0.9100	0.4000		placeholder
vmp_teb_wagon_rider_bullets	musket	small_arm_default		none	1	low	200	0	88	700.0	20.0000	0.0000	15	15	false	false	0.0500	5.0000	150.0000	1.7000	0	0	vmp_teb_boolet		wh_bullet	1.0000	false		-1.0000	1	0.0000	8.0000	homing_strong_magical_fast		0.0000	false	true	true	45	low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
vmp_teb_blunderbuss_bullet	musket	small_arm_default		none	5	low	120	0	88	350.0	10.0000	2.0000	8	12	false	false	0.1000	9.0000	55.0000	2.0000	0	0	wh3_dlc23_chd_blunderbuss		wh2_bullet_multi_impact_large	1.5000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	10.0000			0.0000	false	true	true	45	very_low	100	false	false	false	false	1	false	false	false	true	1.0000		false	0.4000	0.4000		placeholder
vmp_teb_merc	musket	small_arm_default		none	1	low	160	0	88	700.0	40.0000	0.0000	8	13	false	false	0.0500	5.0000	100.0000	1.7000	0	0	vmp_teb_boolet		wh_bullet	1.0000	false		-1.0000	1	0.0000	12.5000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	1.0000		false	0.4200	0.4000		placeholder
