key	text	tooltip
#Loc;1;text/!!!db/ghs_skills.loc		
character_skills_localised_name_ghs_cth_jade_taoist_self_restrain_desire	Keep One's Heart	false
character_skills_localised_description_ghs_cth_jade_taoist_self_restrain_desire	Although the innate thirst of vampires cannot be completely eradicated, Jade-Blooded Taoists who deeply study the Wind of Life can significantly restrain their restless desires.	false
character_skills_localised_name_ghs_cth_jade_taoist_self_high_speed	Speed of Jade Blood	false
character_skills_localised_description_ghs_cth_jade_taoist_self_high_speed	Due to their racial traits, Jade-Blooded Taoists cannot ride living creatures despite their deeper affinity with nature. However, this has granted them supernatural speed.	false
character_skills_localised_name_ghs_cth_royal_guard_crowmen_unique_0	Avatar of Yu Zhuo	false
character_skills_localised_description_ghs_cth_royal_guard_crowmen_unique_0	It is said that "Yingchuo" is an illusion of the Moon Empress. Only when hearing its call can the Black Jade Crowmen channel the Wind of Yin and transform into the mythical bird.	false
character_skills_localised_name_ghs_cth_jade_terracotta_unique_0	Immortal Spirit	false
character_skills_localised_description_ghs_cth_jade_terracotta_unique_0	The heroic soul forever recorded in history, forged into an eternal legend through bravery and resilience, inspiring the people of Cathay to charge forward with courage.	false
character_skills_localised_name_ghs_cth_jade_terracotta_unique_1	Jade Nexus	false
character_skills_localised_description_ghs_cth_jade_terracotta_unique_1	The mysterious jade forms this body, guiding the terracotta to channel the Dragon Emperor’s might, circulating and nourishing the lands of the Celestial Empire.	false
character_skills_localised_name_ghs_cth_jade_terracotta_unique_2	Legend in Death	false
character_skills_localised_description_ghs_cth_jade_terracotta_unique_2	To live as a hero, to die as a legend. Standing proudly between heaven and earth, unyielding in name and unbroken in spirit.	false
character_skills_localised_name_ghs_cth_ll_shugengan_demidragon	Demidragon Form	false
character_skills_localised_name_ghs_cth_rgcm_innate_01	Celestial Dagger	false
character_skills_localised_name_ghs_cth_rgcm_innate_02	Throat Cutter	false
character_skills_localised_name_ghs_cth_rgcm_innate_03	Silent Black Feather	false
character_skills_localised_name_ghs_cth_rgcm_innate_04	Eyes of Cathay	false
character_skills_localised_name_ghs_cth_rgcm_innate_05	Unbearable Agitation	false
character_skills_localised_name_ghs_cth_rgcm_innate_06	Deadly Sparrow	false
character_skills_localised_name_ghs_cth_rgm_innate_01	Shadow of Nations' Fall	false
character_skills_localised_name_ghs_cth_rgm_innate_02	Master Assassin	false
character_skills_localised_name_ghs_cth_rgm_innate_03	Director of Espionage	false
character_skills_localised_name_ghs_cth_rgm_innate_04	Delaying Mist	false
character_skills_localised_name_ghs_cth_rgm_innate_05	Endless Night	false
character_skills_localised_name_ghs_cth_rgm_innate_06	Commander of the Flock	false
character_skills_localised_name_ghs_cth_tpd_innate_01	Power of Thorns	false
character_skills_localised_name_ghs_cth_tpd_innate_02	Robust Physique	false
character_skills_localised_name_ghs_cth_tpd_innate_03	Thorned Shield	false
character_skills_localised_name_ghs_cth_tpd_innate_04	Heart of Renewal	false
character_skills_localised_name_ghs_cth_tpd_innate_05	Flesh of the Earth	false
character_skills_localised_name_ghs_cth_tpd_innate_06		false
character_skills_localised_name_ghs_cth_tpd_innate_07	Soul of the Deep Forest	false
character_skills_localised_name_ghs_cth_tpd_innate_08	Root Strike	false
character_skills_localised_name_ghs_cth_tpd_innate_09	Infused Body	false
character_skills_localised_name_ghs_cth_tpd_innate_10	Rejuvenating Flesh	false
character_skills_localised_name_ghs_cth_tpd_innate_11	Source of Life	false
character_skills_localised_name_ghs_skv_ll_ikit_avatar	Avatar of Catastrophe: Greed	false
character_skills_localised_name_description_ghs_skv_ll_ikit_avatar	One aspect of the Great Horned Rat’s terrifying visage is the Lord of Catastrophe, a living calamity that brings devastation and desolation from the Chaos Realms filled with destruction and slaughter.	false
character_skills_localised_name_ghs_skv_ll_queek_avatar	Avatar of Catastrophe: Wrath	false
character_skills_localised_name_description_ghs_skv_ll_queek_avatar	One aspect of the Great Horned Rat’s terrifying visage is the Lord of Catastrophe, a living calamity that brings devastation and desolation from the Chaos Realms filled with destruction and slaughter.	false
