key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
#land_units_tables;54;db/land_units_tables/!!!!!_sartosa_overhaul
cathay_pirate_bombard	artillery	art_fld	wh3_main_unit_short_text_cth_art_grand_cannon_0	wh3_main_unit_long_text_cth_art_grand_cannon_0	2100	wh3_main_cth_artillery_crew	hu1_empire_helstorm_crew	2		wh_main_artillery	5	50	48	trained	wh2_main_leather_15	none		10	22	wh_dlc04_emp_free_company_sword	14	8	10	4	cathay_pirate_bombard		true	40.0000	1500.0000	wh_main_emp_art_great_cannon	60	80	0	vo_sel_cth_grand_cannon	vo_sel_artillery	vo_sel_culture	1.0000	small	0	0	0	0	0	0	ranged_direct_arty	false	false	false	medium	medium	domination_artillery		false	wh3_main_cth_art_grand_cannon		1.0000	1.0000	false	false
cathay_pirate_crossbows	inf_ranged	inf_mis	wh2_dlc11_unit_short_text_cst_sartosa_free_company	wh2_dlc11_unit_long_text_cst_sartosa_free_company	2100	wh_dlc04_infantry_free_company_blood_dismembers	hu1_empire_sword_crossbow	0		wh_main_infantry_rabble	6	55	53	trained	wh2_main_leather_15	none	cathay_pirate_crossbow	10	120	wh_dlc04_emp_free_company_sword	24	10	20	0			true	40.0000	1500.0000	wh2_dlc11_cst_inf_sartosa_free_company_0	60	80	10	vo_sel_default	vo_sel_ranged	vo_sel_generic	1.0000	aquatic_small	0	0	0	0	0	0	ranged	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
cathay_pirate_dual_swords	inf_melee	inf_mel	wh2_dlc11_unit_short_text_cst_sartosa_free_company	wh2_dlc11_unit_long_text_cst_sartosa_free_company	2100	wh_dlc04_infantry_free_company_blood_dismembers	hu1_sartosa_free_company	0		wh_main_infantry_rabble	6	60	58	trained	wh2_main_leather_15	none		0	0	wh2_dlc11_cst_dual_swords_sartosa	28	20	30	0			true	40.0000	1500.0000	wh2_dlc11_cst_inf_sartosa_free_company_0	60	80	10	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	aquatic_small	0	0	0	0	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
cathay_pirate_fire_rain_rocket_battery	artillery	art_fld	wh3_main_unit_short_text_cth_art_fire_rain_rocket_battery_0	wh3_main_unit_long_text_cth_art_fire_rain_rocket_battery_0	2100	wh3_main_cth_artillery_crew	hu1_empire_helstorm_crew	2		wh_main_artillery	5	50	48	trained	wh2_main_leather_15	none		10	84	wh_dlc04_emp_free_company_sword	14	8	10	4	cathay_pirate_fire_rain_rocket_battery		true	40.0000	1500.0000	wh_main_emp_art_great_cannon	60	80	0	vo_sel_cth_rocket_battery	vo_sel_artillery	vo_sel_culture	1.0000	small	0	0	0	0	0	0	ranged_indirect_arty	false	false	false	medium	medium	domination_artillery		false	wh3_main_cth_art_fire_rain_rocket_battery		1.0000	1.0000	false	false
sartosa_buccaneer_deck_gun_weapon_team	inf_ranged	inf_mis	sartosa_buccaneer_deck_gun_weapon_team	wh_main_unit_long_text_dwf_irondrakes	2100	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	hu3_dwarf_drakegun	0		wh_dlc08_nor_infantry_berserkers	3	60	120	trained	wh2_main_leather_35	none	sartosa_buccaneer_deck_gun	10	126	wh_main_dwf_drakegun	20	6	16	0			true	60.0000	300.0000	sartosa_buccaneer_deck_gun_weapon_team	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0000	aquatic_small	0	0	35	0	0	0	ranged_direct_no_skirmish	false	false	false	medium	medium	domination_infantry		false			1.0000	1.0000	false	false
sartosa_buccaneer_drakefire_cannon	artillery	art_fld	wh_main_unit_short_text_dwf_flame_cannon	wh_main_unit_long_text_dwf_flame_cannon	2100	wh2_dlc16_dwf_inf_dwarfs_crew_flame_cannon_blood_dismembers	hu3_dwarf_hammer	0		wh_main_artillery	3	60	70	trained	wh2_main_leather_35	none		10	108	wh_main_dwf_axe	20	2	16	4	sartosa_buccaneer_drakefire_cannon		true	40.0000	1500.0000	sartosa_buccaneer_drakefire_cannon	60	80	10	vo_sel_flame_cannon	vo_sel_artillery	vo_sel_generic	1.0000	aquatic_small	0	70	25	0	0	0	ranged_direct	false	false	false	medium	medium	domination_infantry		false			1.0000	1.0000	false	false
sartosa_buccaneer_drakegun_weapon_team	inf_ranged	inf_mis	sartosa_buccaneer_drakegun_weapon_team	wh_main_unit_long_text_dwf_irondrakes	2100	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	hu3_dwarf_drakegun	0		wh_dlc08_nor_infantry_berserkers	3	60	120	trained	wh2_main_leather_35	none	sartosa_buccaneer_drakegun	10	64	wh_main_dwf_drakegun	20	6	16	0			true	60.0000	300.0000	sartosa_buccaneer_drakegun_weapon_team	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0000	aquatic_small	0	40	35	0	0	0	ranged_direct_no_skirmish	false	false	false	medium	medium	domination_infantry		false			1.0000	1.0000	false	false
sartosa_buccaneer_torpedo_weapon_team	inf_ranged	inf_mis	sartosa_buccaneer_torpedo_weapon_team	wh_main_unit_long_text_dwf_irondrakes	2100	wh_main_dwf_inf_dwarfs_irondrake_blood_dismembers	hu3_dwarf_trollhammer	0		wh_dlc08_nor_infantry_berserkers	3	60	120	trained	wh2_main_leather_35	none	sartosa_buccaneer_torpedo	10	18	wh_main_dwf_drakegun	20	6	16	0			true	60.0000	300.0000	sartosa_buccaneer_torpedo_weapon_team	60	80	0	vo_sel_irondrakes	vo_sel_ranged	vo_sel_generic	1.0000	aquatic_small	0	0	35	0	0	0	ranged_direct_no_skirmish	false	false	false	medium	medium	domination_infantry		false			1.0000	1.0000	false	false
sartosa_buccaneers_axe_and_pistol	inf_ranged	inf_mis	sartosa_buccaneers_dual_axes	wh_main_unit_long_text_dwf_slayers	2100	sartosa_battle_entity_buccaneer	hu3_dlc23_sorcerer_prophet_axe_pistol	0		wh_main_infantry_rabble	6	70	66	trained	wh2_main_leather_15	none	sartosa_buccaneer_handcannon	10	12	wh_main_dwf_longbeards_axe	24	16	28	0			true	40.0000	1500.0000	sartosa_buccaneers_axe_and_pistol	60	80	8	vo_sel_dwarf_warriors	vo_sel_generic	vo_sel_generic_short	1.0000	aquatic_small	0	0	25	0	0	0	hybrid_melee_direct_no_skirmish	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
